,Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
90,90,23,0,306601,0,13,2,1,3,2,0,0,0,40,20
91,91,33,0,31449,5,12,1,7,5,2,1,0,0,40,0
92,92,46,5,119904,4,15,2,5,3,0,1,0,1564,55,0
93,93,44,2,181762,1,10,0,4,2,0,0,0,0,50,0
94,94,20,0,258490,1,10,2,3,3,0,1,0,0,35,0
95,95,32,0,236318,1,10,0,3,2,0,0,0,0,32,0
96,96,49,3,94754,10,14,0,8,2,0,0,0,0,40,0
97,97,56,0,220187,1,10,0,0,2,0,0,0,0,45,0
98,98,48,1,328606,4,15,1,5,5,0,0,14084,0,63,0
99,99,53,0,313243,1,10,3,1,3,0,0,0,2444,45,0
100,100,34,0,121966,0,13,5,8,3,0,1,0,0,45,0
101,101,58,0,147989,3,9,0,10,2,0,0,0,0,40,0
102,102,21,0,223352,3,9,2,2,3,0,1,1055,0,30,0
103,103,48,4,407495,5,12,0,12,2,0,0,0,0,56,0
104,104,22,0,160120,12,6,2,10,1,1,0,0,0,30,0
105,105,30,0,340917,1,10,0,7,2,0,0,0,0,40,0
106,106,38,0,301743,3,9,1,2,3,0,1,0,0,35,0
107,107,45,4,287920,10,14,0,5,2,0,0,0,0,50,0
108,108,72,0,53684,1,10,0,12,2,4,0,0,0,40,0
109,109,36,0,248708,5,12,2,1,3,0,0,0,0,40,0
110,110,49,0,36032,1,10,2,4,3,4,1,0,0,40,0
111,111,42,0,157443,0,13,0,5,0,1,1,0,0,27,27
112,112,40,0,198316,12,6,0,4,2,0,0,0,0,40,0
113,113,47,0,146497,1,10,3,8,5,0,1,0,0,16,5
114,114,51,0,386773,0,13,2,3,3,0,0,0,0,55,0
115,115,24,0,293091,3,9,0,6,2,0,0,0,0,40,0
116,116,18,5,191117,2,7,2,2,1,0,0,0,0,20,0
117,117,22,0,94662,6,11,2,1,3,0,0,0,0,44,0
118,118,51,4,155118,10,14,0,5,0,0,1,0,0,70,0
119,119,50,0,113176,3,9,1,8,3,0,1,0,0,40,0
120,120,52,0,67090,3,9,0,3,2,0,0,0,0,44,0
121,121,31,0,292592,3,9,0,7,0,0,1,0,0,40,0
122,122,31,0,120857,3,9,0,3,0,0,1,0,0,18,0
123,123,43,4,180407,0,13,1,4,5,0,0,0,0,42,5
124,124,31,0,182237,5,12,0,3,2,0,0,4386,0,45,0
125,125,41,0,343121,3,9,1,8,5,0,1,0,0,36,0
126,126,46,0,175262,5,12,0,8,2,1,0,0,0,40,7
127,127,50,0,204518,8,4,1,1,3,0,0,0,0,40,0
128,128,33,0,194901,3,9,0,1,2,0,0,0,0,45,0
129,129,33,0,54782,0,13,0,8,2,0,0,0,1579,42,0
130,130,30,0,162572,0,13,2,4,3,0,0,0,0,70,0
131,131,35,0,185366,0,13,2,3,3,0,0,0,0,50,0
132,132,45,5,271962,0,13,1,12,3,0,1,0,0,40,0
133,133,40,0,200496,0,13,3,3,3,0,0,0,0,40,0
134,134,33,3,29617,1,10,1,2,3,4,0,0,0,40,0
135,135,43,0,64631,3,9,0,4,2,0,0,15024,0,50,0
136,136,64,2,213574,3,9,0,1,2,0,0,2635,0,10,0
137,137,25,0,431861,3,9,0,10,2,0,0,0,0,40,0
138,138,42,0,154374,0,13,0,4,2,0,0,0,2415,60,0
139,139,35,0,314897,8,4,0,1,2,0,0,0,0,40,3
140,140,28,0,157624,0,13,2,8,3,0,1,0,0,40,0
141,141,23,0,257509,1,10,2,3,3,0,0,0,0,25,0
142,142,36,0,169426,3,9,0,7,2,0,0,7298,0,40,0
143,143,57,0,84888,3,9,0,10,2,0,0,0,0,50,0
144,144,18,0,186909,3,9,2,3,4,0,1,1055,0,30,0
145,145,45,1,176814,13,16,0,5,2,0,0,15024,0,40,0
146,146,42,0,204235,1,10,0,5,2,0,0,0,0,40,0
147,147,29,0,152951,3,9,0,1,2,0,0,0,0,40,0
148,148,55,0,229029,0,13,0,4,2,0,0,15024,0,48,0
149,149,57,0,174353,3,9,2,4,3,0,0,0,0,40,0
150,150,39,1,208109,3,9,0,10,2,0,0,0,0,60,0
151,151,20,0,108887,3,9,2,7,1,0,1,0,0,40,0
152,152,31,0,168521,0,13,2,4,5,0,1,0,0,50,0
153,153,31,0,197886,1,10,0,3,2,0,0,15024,0,45,0
154,154,46,0,140782,5,12,1,5,3,0,1,0,0,50,0
155,155,34,0,42900,0,13,0,4,2,0,0,0,0,50,0
156,156,17,0,41865,12,6,2,2,1,0,1,0,0,25,0
157,157,35,0,332588,3,9,1,2,5,0,1,0,0,30,0
158,158,33,5,291494,13,16,0,5,2,0,0,0,0,50,0
159,159,25,0,218667,3,9,0,6,2,0,0,0,0,40,0
160,160,18,0,338836,3,9,2,2,1,0,0,0,0,20,0
161,161,35,0,164526,3,9,0,2,2,0,0,0,0,40,35
162,162,40,0,331651,1,10,3,2,3,0,1,0,0,40,0
163,163,48,0,149640,3,9,0,10,2,0,0,0,0,40,0
164,164,51,0,284329,3,9,4,10,5,0,0,0,0,40,0
165,165,49,0,60751,3,9,0,12,2,0,0,0,0,40,0
166,166,18,0,132652,2,7,2,2,1,0,0,0,0,20,0
167,167,39,0,194287,8,4,2,2,1,0,0,0,1602,35,0
168,168,29,0,114158,1,10,2,5,3,0,1,0,0,40,0
169,169,44,5,199551,2,7,3,0,3,4,0,0,0,40,0
170,170,35,0,195744,3,9,0,2,2,0,0,0,0,40,0
171,171,43,0,150528,10,14,0,5,2,0,0,0,0,40,0
172,172,33,0,236396,3,9,2,8,1,0,0,0,0,35,0
173,173,41,0,359696,0,13,0,12,2,0,0,15024,0,60,0
174,174,29,0,239632,3,9,2,8,3,0,1,0,0,40,0
175,175,17,0,200199,2,7,2,3,1,0,1,0,0,35,0
176,176,40,0,75363,1,10,3,4,5,0,1,0,0,40,0
177,177,60,1,137733,0,13,0,9,2,0,0,0,0,50,0
178,178,30,0,311696,2,7,0,2,0,4,1,0,0,30,0
179,179,49,4,166039,3,9,1,2,5,0,1,0,0,40,0
180,180,26,0,211265,1,10,5,1,4,4,1,0,0,35,24
181,181,30,0,302438,3,9,2,7,3,0,0,0,0,40,0
182,182,17,0,123335,12,6,2,3,1,0,1,0,0,20,0
183,183,52,0,416164,3,9,0,9,2,3,0,0,0,49,20
184,184,34,0,243165,0,13,0,2,2,0,0,0,0,30,0
185,185,24,4,195808,3,9,2,12,3,0,0,0,0,40,0
186,186,38,0,169926,5,12,0,4,0,0,1,0,1902,40,0
187,187,25,0,190350,12,6,0,2,1,0,1,0,0,35,0
188,188,21,0,250051,1,10,2,5,1,0,1,0,0,10,0
189,189,35,1,60269,3,9,0,4,2,0,0,0,0,60,0
190,190,52,0,165681,1,10,0,4,2,0,0,0,0,40,0
191,191,36,0,112264,3,9,0,10,2,0,0,0,0,50,0
192,192,33,1,93930,3,9,0,4,2,0,0,0,0,40,0
193,193,26,0,167106,3,9,2,1,4,1,0,0,0,40,39
194,194,29,0,167737,3,9,2,10,4,0,0,0,0,50,0
195,195,38,0,65324,4,15,0,5,2,0,0,0,0,40,0
196,196,44,0,210648,0,13,0,0,2,0,0,0,0,40,0
197,197,61,1,176965,4,15,0,5,2,0,0,0,0,50,0
198,198,50,0,208630,10,14,1,3,3,0,1,0,0,50,0
199,199,47,0,80924,1,10,4,2,3,0,1,0,0,35,0
200,200,19,0,530454,3,9,2,2,3,0,1,0,0,50,0
201,201,18,0,132986,9,8,2,2,1,0,0,0,0,10,0
202,202,18,0,135315,7,5,2,3,1,3,1,0,0,32,0
203,203,36,0,32709,1,10,1,3,3,0,1,3325,0,45,0
204,204,29,0,204984,3,9,0,1,2,0,0,0,0,40,0
205,205,39,0,144688,3,9,0,8,0,4,1,0,0,50,0
206,206,39,0,132879,1,10,0,4,2,0,0,0,0,50,0
207,207,31,0,87054,3,9,0,1,2,0,0,0,0,50,0
208,208,38,0,114591,0,13,0,5,0,0,1,15024,0,40,0
209,209,51,4,176813,5,12,0,5,2,0,0,0,0,60,0
210,210,27,0,186454,0,13,2,5,3,1,0,13550,0,40,0
211,211,38,3,307404,1,10,1,8,5,0,1,0,0,40,0
212,212,41,0,204235,6,11,0,3,2,0,0,0,0,40,0
213,213,79,2,183686,0,13,0,3,2,0,0,0,0,20,0
214,214,25,0,394503,1,10,0,3,2,0,0,0,0,40,0
215,215,34,2,215382,10,14,3,5,3,0,1,4787,0,40,0
216,216,34,0,277314,5,12,0,3,2,4,0,0,1902,50,0
217,217,45,0,358886,3,9,0,10,2,0,0,0,0,40,0
218,218,38,0,130813,3,9,1,7,4,0,1,0,0,40,0
219,219,27,0,56658,3,9,0,6,2,2,0,0,0,8,0
220,220,41,0,37869,3,9,0,3,2,0,0,0,1902,40,0
221,221,65,0,172510,1,10,4,5,3,0,1,1848,0,20,30
222,222,34,5,56964,13,16,0,5,0,0,1,0,0,50,0
223,223,45,0,140644,3,9,0,3,2,0,0,0,0,50,0
224,224,44,5,154176,1,10,1,8,3,4,1,0,1590,40,0
225,225,40,0,146520,10,14,0,4,2,0,0,0,0,40,0
226,226,55,5,136819,3,9,0,12,2,0,0,0,0,40,0
227,227,22,0,310380,3,9,2,8,5,4,1,0,0,40,0
228,228,35,0,168817,3,9,2,7,3,0,0,0,0,40,0
229,229,47,0,254367,1,10,0,4,2,0,0,0,0,50,0
230,230,18,0,205218,2,7,2,3,1,0,1,0,0,20,0
231,231,46,0,261059,10,14,0,5,2,0,0,0,1977,50,0
232,232,30,0,186420,0,13,2,0,3,0,1,0,0,35,0
233,233,26,0,360252,5,12,0,8,0,0,1,0,0,40,0
234,234,51,0,334273,3,9,0,1,2,0,0,0,0,40,0
235,235,41,4,352056,5,12,2,4,3,0,0,0,0,40,0
236,236,39,0,207824,3,9,2,6,1,0,0,0,0,60,0
237,237,18,0,266287,9,8,2,3,1,0,1,0,0,35,0
238,238,46,0,45288,0,13,2,2,3,0,0,0,0,40,0
239,239,38,0,101978,1,10,3,7,3,0,0,0,2258,55,0
240,240,17,0,32607,12,6,2,9,1,0,0,0,0,20,0
241,241,46,0,192793,1,10,1,4,3,0,0,0,0,40,0
242,242,31,0,173495,3,9,0,1,2,0,0,0,0,40,0
243,243,21,0,149809,3,9,2,9,1,0,0,0,0,24,0
244,244,46,4,359193,1,10,1,8,5,0,1,0,0,45,0
245,245,40,0,167265,10,14,1,5,3,0,0,0,0,43,0
246,246,24,0,196816,0,13,0,5,2,0,0,3908,0,40,0
247,247,44,0,182616,6,11,0,0,2,0,0,0,0,40,0
248,248,62,5,39630,0,13,0,5,2,0,0,0,0,40,0
249,249,77,2,155761,1,10,0,3,2,0,0,0,0,8,0
250,250,32,0,262153,3,9,1,1,5,0,0,0,0,35,0
251,251,26,3,393728,1,10,1,8,1,0,0,0,0,24,0
252,252,56,0,177271,6,11,0,0,2,0,0,0,0,40,0
253,253,18,0,84253,2,7,2,2,1,0,1,0,0,24,0
254,254,22,0,65225,12,6,2,2,1,0,1,0,0,40,0
255,255,36,1,151322,0,13,0,5,2,0,0,0,0,45,0
256,256,28,5,200775,10,14,0,4,0,0,1,0,0,40,0
257,257,18,0,301814,3,9,2,3,3,0,1,0,0,20,0
258,258,48,0,155862,3,9,1,10,3,0,0,0,0,65,0
259,259,45,4,54190,10,14,0,5,2,0,0,0,0,50,0
260,260,55,0,162205,3,9,0,10,2,0,0,5178,0,72,0
261,261,43,5,114508,3,9,1,4,5,0,1,0,0,40,0
262,262,30,5,158291,0,13,2,8,3,0,0,0,0,40,0
263,263,47,0,144351,3,9,1,1,5,0,0,0,625,40,0
264,264,38,0,33397,3,9,1,3,5,0,1,0,0,40,0
265,265,23,0,239322,3,9,1,3,3,0,0,0,0,40,0
266,266,36,0,309122,3,9,1,8,5,0,1,0,0,35,0
267,267,23,0,35633,1,10,2,3,3,0,0,0,0,40,0
268,268,17,0,317702,12,6,2,3,1,4,1,0,0,15,0
269,269,38,1,185325,3,9,0,6,2,0,0,0,0,40,0
270,270,24,0,33088,2,7,2,6,3,0,0,0,0,40,0
271,271,80,1,26865,8,4,2,9,5,0,0,0,0,20,0
272,272,23,0,129042,3,9,2,7,5,4,1,0,0,40,0
273,273,57,0,24384,8,4,4,2,3,0,1,0,0,10,0
274,274,39,4,207853,9,8,0,0,2,0,0,0,0,50,0
275,275,50,0,205803,10,14,0,3,2,0,0,15024,0,40,0
276,276,41,4,129060,1,10,1,8,5,4,1,0,0,40,0
277,277,51,0,82783,3,9,0,1,2,0,0,0,0,40,0
278,278,39,0,65738,10,14,2,2,3,0,1,0,0,32,0
279,279,63,2,222289,3,9,0,4,2,0,0,0,0,40,0
280,280,56,2,165881,3,9,0,3,2,0,0,0,0,50,0
281,281,30,5,242122,3,9,3,8,5,4,1,0,0,40,0
282,282,39,0,341741,15,1,2,2,3,0,1,0,0,12,0
283,283,27,0,184078,6,11,1,8,5,0,1,0,0,40,0
284,284,50,1,27539,1,10,0,9,2,0,0,7688,0,40,0
285,285,30,0,26009,3,9,0,5,2,0,0,0,0,35,0
286,286,27,0,169662,0,13,0,5,2,0,0,0,0,42,0
287,287,37,0,77820,0,13,0,4,2,0,0,0,0,45,0
288,288,41,0,77373,1,10,0,10,2,0,0,0,1848,65,0
289,289,27,5,23740,3,9,2,10,3,2,0,0,0,38,0
290,290,28,0,109165,3,9,0,0,2,0,0,0,0,40,0
291,291,21,0,149809,5,12,2,3,1,0,0,0,0,40,0
292,292,34,0,195602,5,12,0,1,2,0,0,0,0,44,0
293,293,42,5,345969,0,13,0,4,2,0,0,0,0,48,0
294,294,25,0,397962,3,9,2,8,4,4,1,0,0,40,0
295,295,23,0,165474,1,10,2,1,3,0,0,0,0,40,0
296,296,23,0,161708,1,10,2,2,5,0,1,0,0,20,0
297,297,44,2,56651,1,10,0,4,2,0,0,7688,0,45,0
298,298,37,0,112554,3,9,0,3,2,0,0,0,0,45,0
299,299,22,0,195532,0,13,2,5,3,0,1,8614,0,40,0
300,300,31,0,301168,1,10,2,1,3,0,0,0,0,40,16
301,301,42,0,373469,3,9,0,1,2,0,0,0,0,40,0
302,302,31,0,158545,3,9,0,8,0,0,1,0,0,27,0
303,303,56,1,115422,3,9,0,9,2,0,0,0,0,40,0
304,304,35,0,187625,1,10,2,2,3,0,1,0,0,65,0
305,305,19,0,167140,1,10,2,2,1,0,0,0,1602,24,0
306,306,59,0,426001,3,9,5,8,5,0,1,0,0,20,3
307,307,21,0,184568,3,9,2,7,3,0,0,0,0,40,0
308,308,50,0,120914,2,7,0,1,2,0,0,0,0,40,0
309,309,24,0,225724,0,13,2,8,1,0,1,0,0,20,0
310,310,47,0,74305,0,13,1,1,3,0,0,0,0,40,0
311,311,36,0,358373,3,9,3,7,3,4,1,0,0,36,0
312,312,28,0,188928,3,9,0,2,2,0,0,0,0,40,0
313,313,40,0,72887,6,11,0,7,2,1,0,0,0,40,0
314,314,48,0,204990,3,9,2,0,5,4,1,0,0,33,18
315,315,42,0,106679,3,9,0,1,2,0,0,0,0,50,0
316,316,45,0,353012,3,9,1,10,3,0,0,0,0,40,0
317,317,45,1,102771,0,13,0,10,2,0,0,0,0,40,0
318,318,42,5,202011,1,10,2,4,3,0,1,0,0,40,0
319,319,27,0,704108,10,14,2,5,3,0,0,0,0,40,0
320,320,20,0,141481,2,7,0,3,4,0,1,0,0,50,0
321,321,31,0,34374,4,15,2,5,3,0,0,0,0,50,0
322,322,38,0,40077,3,9,0,1,2,0,0,0,0,50,0
323,323,19,0,358631,3,9,2,8,3,0,0,0,0,25,0
324,324,51,0,195105,3,9,1,11,1,0,1,0,0,40,0
325,325,30,0,174201,1,10,2,1,1,0,0,0,0,40,0
326,326,54,0,225307,2,7,1,1,1,0,1,0,0,50,0
327,327,24,0,265567,2,7,2,1,1,0,0,0,0,35,0
328,328,55,4,110490,0,13,0,5,0,0,1,0,0,60,0
329,329,44,0,104196,10,14,0,5,2,0,0,0,0,45,0
330,330,42,0,139012,13,16,0,5,2,1,0,0,0,40,27
331,331,34,0,258675,3,9,2,10,1,0,0,0,0,40,0
332,332,37,0,98941,10,14,2,4,3,0,0,0,0,40,0
333,333,26,0,106548,3,9,0,1,2,0,0,0,0,50,0
334,334,21,0,243368,15,1,2,9,3,0,0,0,0,50,20
335,335,49,5,122066,10,14,0,5,2,0,0,0,0,45,0
336,336,29,0,153416,0,13,2,4,3,0,1,0,0,55,0
337,337,22,0,175883,3,9,2,8,1,0,1,0,0,40,0
338,338,21,0,138768,1,10,2,3,4,0,0,0,0,40,0
339,339,18,0,304169,2,7,2,3,1,0,0,0,0,35,0
340,340,25,0,202560,1,10,2,2,3,0,1,0,0,40,0
341,341,39,0,141584,10,14,2,3,3,0,0,0,2444,45,0
342,342,39,0,80004,3,9,0,6,2,0,0,0,0,40,0
343,343,74,0,211075,3,9,0,2,2,0,0,0,0,30,0
344,344,51,0,63424,10,14,0,5,0,0,1,0,0,40,0
345,345,34,0,253438,1,10,0,4,2,0,0,0,0,60,0
346,346,37,0,148143,3,9,2,7,5,4,1,0,0,40,0
347,347,46,4,398986,13,16,0,5,0,0,1,0,1902,52,0
348,348,38,0,234901,1,10,0,5,2,0,0,0,0,40,0
349,349,60,0,166386,2,7,0,7,0,1,1,0,0,30,39
350,350,26,0,195216,3,9,1,2,3,0,1,0,0,12,0
351,351,66,0,217198,3,9,0,6,2,0,0,0,0,10,0
352,352,19,0,57145,3,9,2,2,1,0,1,0,0,25,0
353,353,45,0,34127,0,13,0,5,2,0,0,0,0,50,0
354,354,20,0,314422,3,9,2,3,1,0,1,0,0,30,0
355,355,33,0,115496,13,16,0,5,2,0,0,0,0,60,0
356,356,40,1,198953,5,12,2,5,1,4,1,0,0,2,0
357,357,34,0,158040,0,13,2,4,3,0,1,0,0,45,0
358,358,19,5,135162,1,10,2,8,1,0,1,0,0,10,0
359,359,29,0,151382,3,9,0,10,2,0,0,0,0,60,0
360,360,25,0,148460,3,9,2,8,1,4,1,4416,0,40,3
361,361,39,0,138192,0,13,0,1,2,0,0,0,0,40,0
362,362,43,0,208613,4,15,5,5,3,0,0,99999,0,40,0
363,363,48,0,273828,14,3,2,6,3,0,0,0,0,40,20
364,364,22,0,308205,14,3,2,9,4,0,0,0,0,40,20
365,365,47,1,160131,1,10,1,1,3,0,0,0,0,40,0
366,366,21,0,202373,6,11,2,1,1,4,0,0,0,40,0
367,367,49,0,105614,12,6,0,7,2,0,0,0,0,50,0
368,368,53,0,366957,0,13,0,4,2,1,0,99999,0,50,7
369,369,33,0,55717,3,9,2,1,3,0,0,0,0,40,0
370,370,30,0,19302,1,10,2,8,3,0,0,0,0,48,0
371,371,47,0,148995,10,14,0,4,2,0,0,0,0,65,0
372,372,33,0,279524,3,9,1,7,3,0,1,0,0,40,0
373,373,26,0,37202,0,13,2,5,3,0,1,0,0,45,0
374,374,59,0,35411,3,9,4,7,3,0,1,0,0,40,0
375,375,35,1,128876,8,4,0,9,2,0,0,0,0,40,0
376,376,28,0,499001,3,9,2,1,5,0,0,0,0,40,20
377,377,23,0,219835,1,10,2,12,1,0,0,0,0,40,20
378,378,30,0,130078,0,13,2,3,3,0,1,0,0,45,0
379,379,24,5,147719,10,14,2,5,3,1,0,0,0,20,7
380,380,20,0,122215,3,9,2,2,1,4,0,0,0,52,0
381,381,30,0,327202,9,8,2,1,3,4,0,0,0,40,0
382,382,53,0,424079,10,14,0,4,2,0,0,15024,0,55,0
383,383,54,0,101017,8,4,0,1,2,0,0,0,0,40,0
384,384,27,1,120126,1,10,0,4,2,0,0,0,0,40,0
385,385,41,4,89172,1,10,0,9,2,0,0,0,0,40,0
386,386,26,0,58065,0,13,2,8,3,0,1,0,0,20,0
387,387,25,0,187540,1,10,2,1,3,0,0,0,0,40,0
388,388,64,5,223830,7,5,2,8,3,0,1,0,0,38,0
389,389,45,0,44791,0,13,2,5,3,0,0,0,0,40,0
390,390,53,0,290640,8,4,0,1,2,1,0,0,0,40,19
391,391,49,0,149949,3,9,1,1,3,0,0,0,1876,40,0
392,392,55,2,209569,3,9,1,3,5,0,1,0,0,50,0
393,393,50,1,225772,13,16,1,5,3,0,1,0,0,60,0
394,394,41,0,252058,0,13,2,8,3,0,0,0,0,40,0
395,395,46,2,192779,4,15,0,5,2,0,0,15024,0,60,0
396,396,49,0,94215,9,8,1,7,3,0,1,0,0,40,0
397,397,17,0,242773,2,7,2,2,1,0,1,0,0,20,0
398,398,30,0,207172,0,13,0,8,0,0,1,0,0,40,20
399,399,43,0,323713,3,9,0,7,2,0,0,0,0,40,0
400,400,47,0,345493,4,15,0,5,2,1,0,99999,0,55,27
401,401,27,0,78529,3,9,2,10,1,0,1,0,0,15,0
402,402,37,0,190987,1,10,0,3,0,0,1,7298,0,40,0
403,403,19,0,369463,3,9,2,8,1,0,1,0,0,40,0
404,404,51,4,108435,3,9,0,1,2,0,0,0,0,40,0
405,405,44,4,33068,9,8,0,1,2,0,0,0,0,55,0
406,406,25,0,236267,3,9,0,6,2,0,0,0,0,40,0
407,407,26,0,245628,2,7,2,6,5,0,0,0,0,20,0
408,408,28,0,249571,3,9,0,3,2,0,0,0,0,40,0
409,409,49,0,166789,3,9,0,8,2,0,0,0,0,40,0
410,410,30,0,165503,0,13,2,3,1,0,1,0,0,65,0
411,411,39,0,32146,10,14,2,5,3,0,0,0,0,60,0
412,412,29,0,144592,0,13,2,3,1,0,0,0,0,40,0
413,413,24,0,173736,6,11,2,1,3,0,0,0,0,55,0
414,414,41,0,212894,14,3,0,6,2,0,0,0,0,40,31
415,415,32,0,73498,8,4,1,2,5,0,1,0,0,40,0
416,416,30,0,100734,1,10,0,8,0,0,1,0,0,40,0
417,417,65,0,330144,1,10,0,4,2,0,0,0,0,40,0
